,State,Day,YOYPctChange
3802,Louisiana,10/1/20,-44.04
3803,Louisiana,10/2/20,-35.31
3804,Louisiana,10/3/20,-36.32
3805,Louisiana,10/4/20,-42.3
3806,Louisiana,10/5/20,-53.83
3807,Louisiana,10/6/20,-49.7
3808,Louisiana,10/7/20,-47.73
3809,Louisiana,10/8/20,-60.49
3810,Louisiana,10/9/20,-69.88
3811,Louisiana,10/10/20,-39.03
3812,Louisiana,10/11/20,-41.52
3813,Louisiana,10/12/20,-66.37
3814,Louisiana,10/13/20,-59.98
3815,Louisiana,10/14/20,-44.96
3816,Louisiana,10/15/20,-46.92
3817,Louisiana,10/16/20,-27.49
3818,Louisiana,10/17/20,-24.98
3819,Louisiana,10/18/20,-34.36
3820,Louisiana,10/19/20,-60.39
3821,Louisiana,10/20/20,-56.12
3822,Louisiana,10/21/20,-48.94
3823,Louisiana,10/22/20,-48.73
3824,Louisiana,10/23/20,-32.36
3825,Louisiana,10/24/20,-28.11
3826,Louisiana,10/25/20,-41.69
3827,Louisiana,10/26/20,-62.52
3828,Louisiana,10/27/20,-54.8
3829,Louisiana,10/28/20,-72.57
3830,Louisiana,10/29/20,-34.0
3831,Louisiana,10/30/20,-38.61
3832,Louisiana,10/31/20,-51.7
3833,Louisiana,11/1/20,-41.1
3834,Louisiana,11/2/20,-59.5
3835,Louisiana,11/3/20,-58.51
3836,Louisiana,11/4/20,-55.22
3837,Louisiana,11/5/20,-50.82
3838,Louisiana,11/6/20,-31.66
3839,Louisiana,11/7/20,-23.32
3840,Louisiana,11/8/20,-45.61
3841,Louisiana,11/9/20,-59.26
3842,Louisiana,11/10/20,-48.92
3843,Louisiana,11/11/20,-36.23
3844,Louisiana,11/12/20,-36.37
3845,Louisiana,11/13/20,-30.11
3846,Louisiana,11/14/20,-16.84
3847,Louisiana,11/15/20,-26.68
3848,Louisiana,11/16/20,-52.06
3849,Louisiana,11/17/20,-57.43
3850,Louisiana,11/18/20,-54.0
3851,Louisiana,11/19/20,-44.22
3852,Louisiana,11/20/20,-33.24
3853,Louisiana,11/21/20,-26.89
3854,Louisiana,11/22/20,-42.32
3855,Louisiana,11/23/20,-54.0
3856,Louisiana,11/24/20,-49.01
3857,Louisiana,11/25/20,-51.56
3858,Louisiana,11/26/20,-56.33
3859,Louisiana,11/27/20,-51.53
3860,Louisiana,11/28/20,-35.79
3861,Louisiana,11/29/20,-55.33
3862,Louisiana,11/30/20,-60.71
3863,Louisiana,12/1/20,-59.23
3864,Louisiana,12/2/20,-63.92
3865,Louisiana,12/3/20,-59.78
3866,Louisiana,12/4/20,-39.53
3867,Louisiana,12/5/20,-33.55
3868,Louisiana,12/6/20,-49.87
3869,Louisiana,12/7/20,-66.22
3870,Louisiana,12/8/20,-53.24
3871,Louisiana,12/9/20,-53.03
3872,Louisiana,12/10/20,-50.83
3873,Louisiana,12/11/20,-44.2
3874,Maine,2/18/20,
3875,Maine,2/19/20,
3876,Maine,2/20/20,
3877,Maine,2/21/20,
3878,Maine,2/22/20,
3879,Maine,2/23/20,
3880,Maine,2/24/20,
3881,Maine,2/25/20,
3882,Maine,2/26/20,
3883,Maine,2/27/20,
3884,Maine,2/28/20,
3885,Maine,2/29/20,
3886,Maine,3/1/20,
3887,Maine,3/2/20,
3888,Maine,3/3/20,
3889,Maine,3/4/20,
3890,Maine,3/5/20,
3891,Maine,3/6/20,
3892,Maine,3/7/20,
3893,Maine,3/8/20,
3894,Maine,3/9/20,
3895,Maine,3/10/20,
3896,Maine,3/11/20,
3897,Maine,3/12/20,
3898,Maine,3/13/20,
3899,Maine,3/14/20,
3900,Maine,3/15/20,
3901,Maine,3/16/20,
3902,Maine,3/17/20,
3903,Maine,3/18/20,
3904,Maine,3/19/20,
3905,Maine,3/20/20,
3906,Maine,3/21/20,
3907,Maine,3/22/20,
3908,Maine,3/23/20,
3909,Maine,3/24/20,
3910,Maine,3/25/20,
3911,Maine,3/26/20,
3912,Maine,3/27/20,
3913,Maine,3/28/20,
3914,Maine,3/29/20,
3915,Maine,3/30/20,
3916,Maine,3/31/20,
3917,Maine,4/1/20,
3918,Maine,4/2/20,
3919,Maine,4/3/20,
3920,Maine,4/4/20,
3921,Maine,4/5/20,
3922,Maine,4/6/20,
3923,Maine,4/7/20,
3924,Maine,4/8/20,
3925,Maine,4/9/20,
3926,Maine,4/10/20,
3927,Maine,4/11/20,
3928,Maine,4/12/20,
3929,Maine,4/13/20,
3930,Maine,4/14/20,
3931,Maine,4/15/20,
3932,Maine,4/16/20,
3933,Maine,4/17/20,
3934,Maine,4/18/20,
3935,Maine,4/19/20,
3936,Maine,4/20/20,
3937,Maine,4/21/20,
3938,Maine,4/22/20,
3939,Maine,4/23/20,
3940,Maine,4/24/20,
3941,Maine,4/25/20,
3942,Maine,4/26/20,
3943,Maine,4/27/20,
3944,Maine,4/28/20,
3945,Maine,4/29/20,
3946,Maine,4/30/20,
3947,Maine,5/1/20,
3948,Maine,5/2/20,
3949,Maine,5/3/20,
3950,Maine,5/4/20,
3951,Maine,5/5/20,
3952,Maine,5/6/20,
3953,Maine,5/7/20,
3954,Maine,5/8/20,
3955,Maine,5/9/20,
3956,Maine,5/10/20,
3957,Maine,5/11/20,
3958,Maine,5/12/20,
3959,Maine,5/13/20,
3960,Maine,5/14/20,
3961,Maine,5/15/20,
3962,Maine,5/16/20,
3963,Maine,5/17/20,
3964,Maine,5/18/20,
3965,Maine,5/19/20,
3966,Maine,5/20/20,
3967,Maine,5/21/20,
3968,Maine,5/22/20,
3969,Maine,5/23/20,
3970,Maine,5/24/20,
3971,Maine,5/25/20,
3972,Maine,5/26/20,
3973,Maine,5/27/20,
3974,Maine,5/28/20,
3975,Maine,5/29/20,
3976,Maine,5/30/20,
3977,Maine,5/31/20,
3978,Maine,6/1/20,
3979,Maine,6/2/20,
3980,Maine,6/3/20,
3981,Maine,6/4/20,
3982,Maine,6/5/20,
3983,Maine,6/6/20,
3984,Maine,6/7/20,
3985,Maine,6/8/20,
3986,Maine,6/9/20,
3987,Maine,6/10/20,
3988,Maine,6/11/20,
3989,Maine,6/12/20,
3990,Maine,6/13/20,
3991,Maine,6/14/20,
3992,Maine,6/15/20,
3993,Maine,6/16/20,
3994,Maine,6/17/20,
3995,Maine,6/18/20,
3996,Maine,6/19/20,
3997,Maine,6/20/20,
3998,Maine,6/21/20,
3999,Maine,6/22/20,
4000,Maine,6/23/20,
4001,Maine,6/24/20,
4002,Maine,6/25/20,
4003,Maine,6/26/20,
4004,Maine,6/27/20,
4005,Maine,6/28/20,
4006,Maine,6/29/20,
4007,Maine,6/30/20,
4008,Maine,7/1/20,
4009,Maine,7/2/20,
4010,Maine,7/3/20,
4011,Maine,7/4/20,
4012,Maine,7/5/20,
4013,Maine,7/6/20,
4014,Maine,7/7/20,
4015,Maine,7/8/20,
4016,Maine,7/9/20,
4017,Maine,7/10/20,
4018,Maine,7/11/20,
4019,Maine,7/12/20,
4020,Maine,7/13/20,
4021,Maine,7/14/20,
4022,Maine,7/15/20,
4023,Maine,7/16/20,
4024,Maine,7/17/20,
4025,Maine,7/18/20,
4026,Maine,7/19/20,
4027,Maine,7/20/20,
4028,Maine,7/21/20,
4029,Maine,7/22/20,
4030,Maine,7/23/20,
4031,Maine,7/24/20,
4032,Maine,7/25/20,
4033,Maine,7/26/20,
4034,Maine,7/27/20,
4035,Maine,7/28/20,
4036,Maine,7/29/20,
4037,Maine,7/30/20,
4038,Maine,7/31/20,
4039,Maine,8/1/20,
4040,Maine,8/2/20,
4041,Maine,8/3/20,
4042,Maine,8/4/20,
4043,Maine,8/5/20,
4044,Maine,8/6/20,
4045,Maine,8/7/20,
4046,Maine,8/8/20,
4047,Maine,8/9/20,
4048,Maine,8/10/20,
4049,Maine,8/11/20,
4050,Maine,8/12/20,
4051,Maine,8/13/20,
4052,Maine,8/14/20,
4053,Maine,8/15/20,
4054,Maine,8/16/20,
4055,Maine,8/17/20,
4056,Maine,8/18/20,
4057,Maine,8/19/20,
4058,Maine,8/20/20,
4059,Maine,8/21/20,
4060,Maine,8/22/20,
4061,Maine,8/23/20,
4062,Maine,8/24/20,
4063,Maine,8/25/20,
4064,Maine,8/26/20,
4065,Maine,8/27/20,
4066,Maine,8/28/20,
4067,Maine,8/29/20,
4068,Maine,8/30/20,
4069,Maine,8/31/20,
4070,Maine,9/1/20,
4071,Maine,9/2/20,
4072,Maine,9/3/20,
4073,Maine,9/4/20,
4074,Maine,9/5/20,
4075,Maine,9/6/20,
4076,Maine,9/7/20,
4077,Maine,9/8/20,
4078,Maine,9/9/20,
4079,Maine,9/10/20,
4080,Maine,9/11/20,
4081,Maine,9/12/20,
4082,Maine,9/13/20,
4083,Maine,9/14/20,
4084,Maine,9/15/20,
4085,Maine,9/16/20,
4086,Maine,9/17/20,
4087,Maine,9/18/20,
4088,Maine,9/19/20,
4089,Maine,9/20/20,
4090,Maine,9/21/20,
4091,Maine,9/22/20,
4092,Maine,9/23/20,
4093,Maine,9/24/20,
4094,Maine,9/25/20,
4095,Maine,9/26/20,
4096,Maine,9/27/20,
4097,Maine,9/28/20,
4098,Maine,9/29/20,
4099,Maine,9/30/20,
4100,Maine,10/1/20,
4101,Maine,10/2/20,
4102,Maine,10/3/20,
4103,Maine,10/4/20,
4104,Maine,10/5/20,
4105,Maine,10/6/20,
4106,Maine,10/7/20,
4107,Maine,10/8/20,
4108,Maine,10/9/20,
4109,Maine,10/10/20,
4110,Maine,10/11/20,
4111,Maine,10/12/20,
4112,Maine,10/13/20,
4113,Maine,10/14/20,
4114,Maine,10/15/20,
4115,Maine,10/16/20,
4116,Maine,10/17/20,
4117,Maine,10/18/20,
4118,Maine,10/19/20,
4119,Maine,10/20/20,
4120,Maine,10/21/20,
4121,Maine,10/22/20,
4122,Maine,10/23/20,
4123,Maine,10/24/20,
4124,Maine,10/25/20,
4125,Maine,10/26/20,
4126,Maine,10/27/20,
4127,Maine,10/28/20,
4128,Maine,10/29/20,
4129,Maine,10/30/20,
4130,Maine,10/31/20,
4131,Maine,11/1/20,
4132,Maine,11/2/20,
4133,Maine,11/3/20,
4134,Maine,11/4/20,
4135,Maine,11/5/20,
4136,Maine,11/6/20,
4137,Maine,11/7/20,
4138,Maine,11/8/20,
4139,Maine,11/9/20,-59.39
4140,Maine,11/10/20,-26.22
4141,Maine,11/11/20,-16.81
4142,Maine,11/12/20,-41.67
4143,Maine,11/13/20,-50.92
4144,Maine,11/14/20,-44.89
4145,Maine,11/15/20,-46.16
4146,Maine,11/16/20,-57.89
4147,Maine,11/17/20,-68.37
4148,Maine,11/18/20,-60.23
4149,Maine,11/19/20,-61.73
4150,Maine,11/20/20,-54.33
4151,Maine,11/21/20,-56.7
4152,Maine,11/22/20,-55.73
4153,Maine,11/23/20,-75.53
4154,Maine,11/24/20,-68.03
4155,Maine,11/25/20,-72.72
4156,Maine,11/26/20,-77.94
4157,Maine,11/27/20,-69.4
4158,Maine,11/28/20,-66.7
4159,Maine,11/29/20,-48.02
4160,Maine,11/30/20,-66.97
4161,Maine,12/1/20,-56.47
4162,Maine,12/2/20,-63.52
4163,Maine,12/3/20,-68.8
4164,Maine,12/4/20,-63.71
4165,Maine,12/5/20,-80.25
4166,Maine,12/6/20,-72.59
4167,Maine,12/7/20,-77.05
4168,Maine,12/8/20,-82.21
4169,Maine,12/9/20,-76.77
4170,Maine,12/10/20,-69.89
4171,Maine,12/11/20,-62.71
4172,Maryland,2/18/20,6.0
4173,Maryland,2/19/20,70.0
4174,Maryland,2/20/20,4.0
4175,Maryland,2/21/20,1.0
4176,Maryland,2/22/20,8.0
4177,Maryland,2/23/20,8.0
4178,Maryland,2/24/20,8.0
4179,Maryland,2/25/20,-3.0
4180,Maryland,2/26/20,-8.0
4181,Maryland,2/27/20,-1.0
4182,Maryland,2/28/20,10.0
4183,Maryland,2/29/20,0.0
4184,Maryland,3/1/20,25.0
4185,Maryland,3/2/20,-5.0
4186,Maryland,3/3/20,-4.0
4187,Maryland,3/4/20,11.0
4188,Maryland,3/5/20,-5.0
4189,Maryland,3/6/20,2.0
4190,Maryland,3/7/20,-2.0
4191,Maryland,3/8/20,-1.0
4192,Maryland,3/9/20,-6.0
4193,Maryland,3/10/20,-18.0
4194,Maryland,3/11/20,-21.0
4195,Maryland,3/12/20,-33.0
4196,Maryland,3/13/20,-37.0
4197,Maryland,3/14/20,-59.0
4198,Maryland,3/15/20,-67.0
4199,Maryland,3/16/20,-71.0
4200,Maryland,3/17/20,-100.0
4201,Maryland,3/18/20,-100.0
4202,Maryland,3/19/20,-100.0
4203,Maryland,3/20/20,-100.0
4204,Maryland,3/21/20,-100.0
4205,Maryland,3/22/20,-100.0
4206,Maryland,3/23/20,-100.0
4207,Maryland,3/24/20,-100.0
4208,Maryland,3/25/20,-100.0
4209,Maryland,3/26/20,-100.0
4210,Maryland,3/27/20,-100.0
4211,Maryland,3/28/20,-100.0
4212,Maryland,3/29/20,-100.0
4213,Maryland,3/30/20,-100.0
4214,Maryland,3/31/20,-100.0
4215,Maryland,4/1/20,-100.0
4216,Maryland,4/2/20,-100.0
4217,Maryland,4/3/20,-100.0
4218,Maryland,4/4/20,-100.0
4219,Maryland,4/5/20,-100.0
4220,Maryland,4/6/20,-100.0
4221,Maryland,4/7/20,-100.0
4222,Maryland,4/8/20,-100.0
4223,Maryland,4/9/20,-100.0
4224,Maryland,4/10/20,-100.0
4225,Maryland,4/11/20,-100.0
4226,Maryland,4/12/20,-100.0
4227,Maryland,4/13/20,-100.0
4228,Maryland,4/14/20,-100.0
4229,Maryland,4/15/20,-100.0
4230,Maryland,4/16/20,-100.0
4231,Maryland,4/17/20,-100.0
4232,Maryland,4/18/20,-100.0
4233,Maryland,4/19/20,-100.0
4234,Maryland,4/20/20,-100.0
4235,Maryland,4/21/20,-100.0
4236,Maryland,4/22/20,-100.0
4237,Maryland,4/23/20,-100.0
4238,Maryland,4/24/20,-100.0
4239,Maryland,4/25/20,-100.0
4240,Maryland,4/26/20,-100.0
4241,Maryland,4/27/20,-100.0
4242,Maryland,4/28/20,-100.0
4243,Maryland,4/29/20,-100.0
4244,Maryland,4/30/20,-100.0
4245,Maryland,5/1/20,-100.0
4246,Maryland,5/2/20,-100.0
4247,Maryland,5/3/20,-100.0
4248,Maryland,5/4/20,-100.0
4249,Maryland,5/5/20,-100.0
4250,Maryland,5/6/20,-100.0
4251,Maryland,5/7/20,-100.0
4252,Maryland,5/8/20,-100.0
4253,Maryland,5/9/20,-100.0
4254,Maryland,5/10/20,-100.0
4255,Maryland,5/11/20,-100.0
4256,Maryland,5/12/20,-100.0
4257,Maryland,5/13/20,-100.0
4258,Maryland,5/14/20,-99.82
4259,Maryland,5/15/20,-99.94
4260,Maryland,5/16/20,-99.97
4261,Maryland,5/17/20,-100.0
4262,Maryland,5/18/20,-99.17
4263,Maryland,5/19/20,-99.52
4264,Maryland,5/20/20,-98.86
4265,Maryland,5/21/20,-98.31
4266,Maryland,5/22/20,-98.62
4267,Maryland,5/23/20,-99.19
4268,Maryland,5/24/20,-99.6
4269,Maryland,5/25/20,-99.92
4270,Maryland,5/26/20,-99.61
4271,Maryland,5/27/20,-99.13
4272,Maryland,5/28/20,-99.23
4273,Maryland,5/29/20,-96.41
4274,Maryland,5/30/20,-93.74
4275,Maryland,5/31/20,-94.41
4276,Maryland,6/1/20,-91.57
4277,Maryland,6/2/20,-92.32
4278,Maryland,6/3/20,-89.33
4279,Maryland,6/4/20,-89.97
4280,Maryland,6/5/20,-92.52
4281,Maryland,6/6/20,-85.64
4282,Maryland,6/7/20,-82.92
4283,Maryland,6/8/20,-81.32
4284,Maryland,6/9/20,-84.65
4285,Maryland,6/10/20,-86.83
4286,Maryland,6/11/20,-87.53
4287,Maryland,6/12/20,-77.2
4288,Maryland,6/13/20,-78.46
4289,Maryland,6/14/20,-86.85
4290,Maryland,6/15/20,-75.06
4291,Maryland,6/16/20,-74.27
4292,Maryland,6/17/20,-83.5
4293,Maryland,6/18/20,-73.58
4294,Maryland,6/19/20,-73.66
4295,Maryland,6/20/20,-72.31
4296,Maryland,6/21/20,-56.62
4297,Maryland,6/22/20,-75.47
4298,Maryland,6/23/20,-73.09
4299,Maryland,6/24/20,-68.8
4300,Maryland,6/25/20,-68.02
4301,Maryland,6/26/20,-64.04
4302,Maryland,6/27/20,-66.96
4303,Maryland,6/28/20,-68.94
4304,Maryland,6/29/20,-69.2
4305,Maryland,6/30/20,-62.77
4306,Maryland,7/1/20,-67.18
4307,Maryland,7/2/20,-62.8
4308,Maryland,7/3/20,-64.53
4309,Maryland,7/4/20,-78.63
4310,Maryland,7/5/20,-69.92
4311,Maryland,7/6/20,-71.05
4312,Maryland,7/7/20,-72.56
4313,Maryland,7/8/20,-71.49
4314,Maryland,7/9/20,-63.82
4315,Maryland,7/10/20,-67.21
4316,Maryland,7/11/20,-66.18
4317,Maryland,7/12/20,-68.36
4318,Maryland,7/13/20,-68.68
4319,Maryland,7/14/20,-68.6
4320,Maryland,7/15/20,-65.23
4321,Maryland,7/16/20,-63.87
4322,Maryland,7/17/20,-62.67
4323,Maryland,7/18/20,-61.18
4324,Maryland,7/19/20,-68.72
4325,Maryland,7/20/20,-71.02
4326,Maryland,7/21/20,-68.89
4327,Maryland,7/22/20,-77.68
4328,Maryland,7/23/20,-71.13
4329,Maryland,7/24/20,-70.88
4330,Maryland,7/25/20,-65.93
4331,Maryland,7/26/20,-68.1
4332,Maryland,7/27/20,-67.61
4333,Maryland,7/28/20,-71.33
4334,Maryland,7/29/20,-67.47
4335,Maryland,7/30/20,-68.43
4336,Maryland,7/31/20,-71.32
4337,Maryland,8/1/20,-67.44
4338,Maryland,8/2/20,-69.29
4339,Maryland,8/3/20,-78.56
4340,Maryland,8/4/20,-76.31
4341,Maryland,8/5/20,-62.17
4342,Maryland,8/6/20,-70.85
4343,Maryland,8/7/20,-65.28
4344,Maryland,8/8/20,-59.76
4345,Maryland,8/9/20,-65.84
4346,Maryland,8/10/20,-67.98
4347,Maryland,8/11/20,-65.77
4348,Maryland,8/12/20,-69.8
4349,Maryland,8/13/20,-67.94
4350,Maryland,8/14/20,-63.17
4351,Maryland,8/15/20,-59.16
4352,Maryland,8/16/20,-62.04
4353,Maryland,8/17/20,-65.59
4354,Maryland,8/18/20,-57.67
4355,Maryland,8/19/20,-59.71
4356,Maryland,8/20/20,-56.3
4357,Maryland,8/21/20,-52.94
4358,Maryland,8/22/20,-55.71
4359,Maryland,8/23/20,-60.11
4360,Maryland,8/24/20,-56.26
4361,Maryland,8/25/20,-56.35
4362,Maryland,8/26/20,-49.57
4363,Maryland,8/27/20,-54.23
4364,Maryland,8/28/20,-58.54
4365,Maryland,8/29/20,-56.36
4366,Maryland,8/30/20,-56.15
4367,Maryland,8/31/20,-78.9
4368,Maryland,9/1/20,-47.27
4369,Maryland,9/2/20,-49.27
4370,Maryland,9/3/20,-56.32
4371,Maryland,9/4/20,-46.19
4372,Maryland,9/5/20,-48.67
4373,Maryland,9/6/20,-33.15
4374,Maryland,9/7/20,-10.84
4375,Maryland,9/8/20,-64.29
4376,Maryland,9/9/20,-66.04
4377,Maryland,9/10/20,-68.82
4378,Maryland,9/11/20,-55.24
4379,Maryland,9/12/20,-49.33
4380,Maryland,9/13/20,-53.0
4381,Maryland,9/14/20,-60.94
4382,Maryland,9/15/20,-58.84
4383,Maryland,9/16/20,-57.25
4384,Maryland,9/17/20,-57.69
4385,Maryland,9/18/20,-51.19
4386,Maryland,9/19/20,-49.23
4387,Maryland,9/20/20,-52.08
4388,Maryland,9/21/20,-58.84
4389,Maryland,9/22/20,-58.3
4390,Maryland,9/23/20,-50.37
4391,Maryland,9/24/20,-56.03
4392,Maryland,9/25/20,-54.32
4393,Maryland,9/26/20,-53.55
4394,Maryland,9/27/20,-50.14
4395,Maryland,9/28/20,-51.38
4396,Maryland,9/29/20,-61.99
4397,Maryland,9/30/20,-49.24
4398,Maryland,10/1/20,-51.45
4399,Maryland,10/2/20,-48.76
4400,Maryland,10/3/20,-47.59
4401,Maryland,10/4/20,-46.14
4402,Maryland,10/5/20,-42.42
4403,Maryland,10/6/20,-47.8
4404,Maryland,10/7/20,-46.23
4405,Maryland,10/8/20,-53.25
4406,Maryland,10/9/20,-44.03
4407,Maryland,10/10/20,-44.32
4408,Maryland,10/11/20,-58.25
4409,Maryland,10/12/20,-66.64
4410,Maryland,10/13/20,-59.69
4411,Maryland,10/14/20,-40.11
4412,Maryland,10/15/20,-37.27
4413,Maryland,10/16/20,-53.3
4414,Maryland,10/17/20,-43.95
4415,Maryland,10/18/20,-38.65
4416,Maryland,10/19/20,-56.17
4417,Maryland,10/20/20,-49.48
4418,Maryland,10/21/20,-45.63
4419,Maryland,10/22/20,-48.11
4420,Maryland,10/23/20,-40.32
4421,Maryland,10/24/20,-38.27
4422,Maryland,10/25/20,-60.71
4423,Maryland,10/26/20,-61.81
4424,Maryland,10/27/20,-55.5
4425,Maryland,10/28/20,-44.88
4426,Maryland,10/29/20,-42.01
4427,Maryland,10/30/20,-50.82
4428,Maryland,10/31/20,-63.84
4429,Maryland,11/1/20,-63.83
4430,Maryland,11/2/20,-60.04
4431,Maryland,11/3/20,-57.2
4432,Maryland,11/4/20,-54.76
4433,Maryland,11/5/20,-48.71
4434,Maryland,11/6/20,-42.04
4435,Maryland,11/7/20,-39.69
4436,Maryland,11/8/20,-45.36
4437,Maryland,11/9/20,-67.46
4438,Maryland,11/10/20,-40.33
4439,Maryland,11/11/20,-52.9
4440,Maryland,11/12/20,-66.56
4441,Maryland,11/13/20,-55.93
4442,Maryland,11/14/20,-53.41
4443,Maryland,11/15/20,-61.58
4444,Maryland,11/16/20,-63.19
4445,Maryland,11/17/20,-70.82
4446,Maryland,11/18/20,-69.3
4447,Maryland,11/19/20,-70.08
4448,Maryland,11/20/20,-64.59
4449,Maryland,11/21/20,-60.11
4450,Maryland,11/22/20,-67.63
4451,Maryland,11/23/20,-70.47
4452,Maryland,11/24/20,-71.1
4453,Maryland,11/25/20,-72.2
4454,Maryland,11/26/20,-75.37
4455,Maryland,11/27/20,-73.44
4456,Maryland,11/28/20,-65.31
4457,Maryland,11/29/20,-55.08
4458,Maryland,11/30/20,-76.11
4459,Maryland,12/1/20,-76.7
4460,Maryland,12/2/20,-74.8
4461,Maryland,12/3/20,-71.92
4462,Maryland,12/4/20,-71.15
4463,Maryland,12/5/20,-66.54
4464,Maryland,12/6/20,-68.98
4465,Maryland,12/7/20,-78.87
4466,Maryland,12/8/20,-76.17
4467,Maryland,12/9/20,-75.88
4468,Maryland,12/10/20,-71.84
4469,Maryland,12/11/20,-68.3
4470,Massachusetts,2/18/20,0.0
4471,Massachusetts,2/19/20,7.0
4472,Massachusetts,2/20/20,5.0
4473,Massachusetts,2/21/20,-7.0
4474,Massachusetts,2/22/20,-1.0
4475,Massachusetts,2/23/20,11.0
4476,Massachusetts,2/24/20,4.0
4477,Massachusetts,2/25/20,1.0
4478,Massachusetts,2/26/20,1.0
4479,Massachusetts,2/27/20,5.0
4480,Massachusetts,2/28/20,-2.0
4481,Massachusetts,2/29/20,26.0
4482,Massachusetts,3/1/20,-1.0
4483,Massachusetts,3/2/20,13.0
4484,Massachusetts,3/3/20,-4.0
4485,Massachusetts,3/4/20,-5.0
4486,Massachusetts,3/5/20,4.0
4487,Massachusetts,3/6/20,-6.0
4488,Massachusetts,3/7/20,-5.0
4489,Massachusetts,3/8/20,13.0
4490,Massachusetts,3/9/20,-13.0
4491,Massachusetts,3/10/20,-22.0
4492,Massachusetts,3/11/20,-25.0
4493,Massachusetts,3/12/20,-41.0
4494,Massachusetts,3/13/20,-52.0
4495,Massachusetts,3/14/20,-41.0
4496,Massachusetts,3/15/20,-53.0
4497,Massachusetts,3/16/20,-76.0
4498,Massachusetts,3/17/20,-100.0
4499,Massachusetts,3/18/20,-100.0
4500,Massachusetts,3/19/20,-100.0
4501,Massachusetts,3/20/20,-100.0
4502,Massachusetts,3/21/20,-100.0
4503,Massachusetts,3/22/20,-100.0
4504,Massachusetts,3/23/20,-100.0
4505,Massachusetts,3/24/20,-100.0
4506,Massachusetts,3/25/20,-100.0
4507,Massachusetts,3/26/20,-100.0
4508,Massachusetts,3/27/20,-100.0
4509,Massachusetts,3/28/20,-100.0
4510,Massachusetts,3/29/20,-100.0
4511,Massachusetts,3/30/20,-100.0
4512,Massachusetts,3/31/20,-100.0
4513,Massachusetts,4/1/20,-100.0
4514,Massachusetts,4/2/20,-100.0
4515,Massachusetts,4/3/20,-100.0
4516,Massachusetts,4/4/20,-100.0
4517,Massachusetts,4/5/20,-100.0
4518,Massachusetts,4/6/20,-100.0
4519,Massachusetts,4/7/20,-100.0
4520,Massachusetts,4/8/20,-100.0
4521,Massachusetts,4/9/20,-100.0
4522,Massachusetts,4/10/20,-100.0
4523,Massachusetts,4/11/20,-100.0
4524,Massachusetts,4/12/20,-100.0
4525,Massachusetts,4/13/20,-100.0
4526,Massachusetts,4/14/20,-100.0
4527,Massachusetts,4/15/20,-100.0
4528,Massachusetts,4/16/20,-100.0
4529,Massachusetts,4/17/20,-100.0
4530,Massachusetts,4/18/20,-100.0
4531,Massachusetts,4/19/20,-100.0
4532,Massachusetts,4/20/20,-100.0
4533,Massachusetts,4/21/20,-100.0
4534,Massachusetts,4/22/20,-100.0
4535,Massachusetts,4/23/20,-100.0
4536,Massachusetts,4/24/20,-100.0
4537,Massachusetts,4/25/20,-100.0
4538,Massachusetts,4/26/20,-100.0
4539,Massachusetts,4/27/20,-100.0
4540,Massachusetts,4/28/20,-100.0
4541,Massachusetts,4/29/20,-100.0
4542,Massachusetts,4/30/20,-100.0
4543,Massachusetts,5/1/20,-100.0
4544,Massachusetts,5/2/20,-100.0
4545,Massachusetts,5/3/20,-100.0
4546,Massachusetts,5/4/20,-100.0
4547,Massachusetts,5/5/20,-100.0
4548,Massachusetts,5/6/20,-100.0
4549,Massachusetts,5/7/20,-100.0
4550,Massachusetts,5/8/20,-100.0
4551,Massachusetts,5/9/20,-100.0
4552,Massachusetts,5/10/20,-100.0
4553,Massachusetts,5/11/20,-100.0
4554,Massachusetts,5/12/20,-99.96
4555,Massachusetts,5/13/20,-99.89
4556,Massachusetts,5/14/20,-99.88
4557,Massachusetts,5/15/20,-99.82
4558,Massachusetts,5/16/20,-99.85
4559,Massachusetts,5/17/20,-99.85
4560,Massachusetts,5/18/20,-99.78
4561,Massachusetts,5/19/20,-99.94
4562,Massachusetts,5/20/20,-99.93
4563,Massachusetts,5/21/20,-99.89
4564,Massachusetts,5/22/20,-99.85
4565,Massachusetts,5/23/20,-100.0
4566,Massachusetts,5/24/20,-99.99
4567,Massachusetts,5/25/20,-100.0
4568,Massachusetts,5/26/20,-99.96
4569,Massachusetts,5/27/20,-99.96
4570,Massachusetts,5/28/20,-99.88
4571,Massachusetts,5/29/20,-99.96
4572,Massachusetts,5/30/20,-100.0
4573,Massachusetts,5/31/20,-99.46
4574,Massachusetts,6/1/20,-99.67
4575,Massachusetts,6/2/20,-99.54
4576,Massachusetts,6/3/20,-99.75
4577,Massachusetts,6/4/20,-99.65
4578,Massachusetts,6/5/20,-99.54
4579,Massachusetts,6/6/20,-99.09
4580,Massachusetts,6/7/20,-99.07
4581,Massachusetts,6/8/20,-86.94
4582,Massachusetts,6/9/20,-85.31
4583,Massachusetts,6/10/20,-82.3
4584,Massachusetts,6/11/20,-89.56
4585,Massachusetts,6/12/20,-78.72
4586,Massachusetts,6/13/20,-77.24
4587,Massachusetts,6/14/20,-82.83
4588,Massachusetts,6/15/20,-77.56
4589,Massachusetts,6/16/20,-74.03
4590,Massachusetts,6/17/20,-72.58
4591,Massachusetts,6/18/20,-71.64
4592,Massachusetts,6/19/20,-71.76
4593,Massachusetts,6/20/20,-72.51
